abstract_name,compleate_phrase,discipline,field,filename,frame,frame_elements,journal,lexical_unit,lexical_unit_end,lexical_unit_start,sentence_count
Active Particles in Complex and Crowded Environments,"In the biological realm , many cells perform directed motion , for example , as a way to browse for nutrients or to avoid toxins .",HARD SCIENCES,PHYSICS,2016-nov-23_JA_10-1103_RevModPhys-88-045006_reviews-of-modern-physics_bechinger_clemens,Political_locales,"{ ""frameElement"": ""Locale"", ""starts"": 3, ""ends"": 4, ""word"": ""realm"" }",REVIEWS OF MODERN PHYSICS,realm,4,3,4
Active Particles in Complex and Crowded Environments,"In the biological realm , many cells perform directed motion , for example , as a way to browse for nutrients or to avoid toxins .",HARD SCIENCES,PHYSICS,2016-nov-23_JA_10-1103_RevModPhys-88-045006_reviews-of-modern-physics_bechinger_clemens,Quantity,"{ ""frameElement"": ""Quantity"", ""starts"": 5, ""ends"": 6, ""word"": ""many"" }, { ""frameElement"": ""Individuals"", ""starts"": 6, ""ends"": 7, ""word"": ""cells"" }",REVIEWS OF MODERN PHYSICS,many,6,5,4
Active Particles in Complex and Crowded Environments,"In the biological realm , many cells perform directed motion , for example , as a way to browse for nutrients or to avoid toxins .",HARD SCIENCES,PHYSICS,2016-nov-23_JA_10-1103_RevModPhys-88-045006_reviews-of-modern-physics_bechinger_clemens,Building_subparts,"{ ""frameElement"": ""Building_part"", ""starts"": 6, ""ends"": 7, ""word"": ""cells"" }",REVIEWS OF MODERN PHYSICS,cells,7,6,4
Active Particles in Complex and Crowded Environments,"In the biological realm , many cells perform directed motion , for example , as a way to browse for nutrients or to avoid toxins .",HARD SCIENCES,PHYSICS,2016-nov-23_JA_10-1103_RevModPhys-88-045006_reviews-of-modern-physics_bechinger_clemens,Intentionally_act,"{ ""frameElement"": ""Time"", ""starts"": 8, ""ends"": 9, ""word"": ""directed"" }",REVIEWS OF MODERN PHYSICS,perform,8,7,4
Active Particles in Complex and Crowded Environments,"In the biological realm , many cells perform directed motion , for example , as a way to browse for nutrients or to avoid toxins .",HARD SCIENCES,PHYSICS,2016-nov-23_JA_10-1103_RevModPhys-88-045006_reviews-of-modern-physics_bechinger_clemens,Aiming,"{ ""frameElement"": ""Targeted"", ""starts"": 5, ""ends"": 7, ""word"": ""many cells"" }",REVIEWS OF MODERN PHYSICS,directed,9,8,4
Active Particles in Complex and Crowded Environments,"In the biological realm , many cells perform directed motion , for example , as a way to browse for nutrients or to avoid toxins .",HARD SCIENCES,PHYSICS,2016-nov-23_JA_10-1103_RevModPhys-88-045006_reviews-of-modern-physics_bechinger_clemens,Gesture,,REVIEWS OF MODERN PHYSICS,motion,10,9,4
Active Particles in Complex and Crowded Environments,"In the biological realm , many cells perform directed motion , for example , as a way to browse for nutrients or to avoid toxins .",HARD SCIENCES,PHYSICS,2016-nov-23_JA_10-1103_RevModPhys-88-045006_reviews-of-modern-physics_bechinger_clemens,Instance,"{ ""frameElement"": ""Instance"", ""starts"": 12, ""ends"": 13, ""word"": ""example"" }",REVIEWS OF MODERN PHYSICS,example,13,12,4
Active Particles in Complex and Crowded Environments,"In the biological realm , many cells perform directed motion , for example , as a way to browse for nutrients or to avoid toxins .",HARD SCIENCES,PHYSICS,2016-nov-23_JA_10-1103_RevModPhys-88-045006_reviews-of-modern-physics_bechinger_clemens,Roadways,"{ ""frameElement"": ""Roadway"", ""starts"": 16, ""ends"": 17, ""word"": ""way"" }, { ""frameElement"": ""Goal"", ""starts"": 17, ""ends"": 25, ""word"": ""to browse for nutrients or to avoid toxins"" }",REVIEWS OF MODERN PHYSICS,way,17,16,4
Active Particles in Complex and Crowded Environments,"In the biological realm , many cells perform directed motion , for example , as a way to browse for nutrients or to avoid toxins .",HARD SCIENCES,PHYSICS,2016-nov-23_JA_10-1103_RevModPhys-88-045006_reviews-of-modern-physics_bechinger_clemens,Preventing,"{ ""frameElement"": ""Event"", ""starts"": 24, ""ends"": 25, ""word"": ""toxins"" }",REVIEWS OF MODERN PHYSICS,avoid,24,23,4
Active Particles in Complex and Crowded Environments,"In the biological realm , many cells perform directed motion , for example , as a way to browse for nutrients or to avoid toxins .",HARD SCIENCES,PHYSICS,2016-nov-23_JA_10-1103_RevModPhys-88-045006_reviews-of-modern-physics_bechinger_clemens,Toxic_substance,"{ ""frameElement"": ""Toxic_substance"", ""starts"": 24, ""ends"": 25, ""word"": ""toxins"" }",REVIEWS OF MODERN PHYSICS,toxins,25,24,4
Active Particles in Complex and Crowded Environments,"Inspired by these motile microorganisms , researchers have been developing artificial particles that feature similar swimming behaviors based on different mechanisms .",HARD SCIENCES,PHYSICS,2016-nov-23_JA_10-1103_RevModPhys-88-045006_reviews-of-modern-physics_bechinger_clemens,Cause_to_start,,REVIEWS OF MODERN PHYSICS,Inspired,1,0,5
Active Particles in Complex and Crowded Environments,"Inspired by these motile microorganisms , researchers have been developing artificial particles that feature similar swimming behaviors based on different mechanisms .",HARD SCIENCES,PHYSICS,2016-nov-23_JA_10-1103_RevModPhys-88-045006_reviews-of-modern-physics_bechinger_clemens,Expertise,"{ ""frameElement"": ""Protagonist"", ""starts"": 6, ""ends"": 7, ""word"": ""researchers"" }",REVIEWS OF MODERN PHYSICS,researchers,7,6,5
Active Particles in Complex and Crowded Environments,"Inspired by these motile microorganisms , researchers have been developing artificial particles that feature similar swimming behaviors based on different mechanisms .",HARD SCIENCES,PHYSICS,2016-nov-23_JA_10-1103_RevModPhys-88-045006_reviews-of-modern-physics_bechinger_clemens,Cause_to_make_progress,"{ ""frameElement"": ""Agent"", ""starts"": 1, ""ends"": 5, ""word"": ""by these motile microorganisms"" }, { ""frameElement"": ""Project"", ""starts"": 10, ""ends"": 21, ""word"": ""artificial particles that feature similar swimming behaviors based on different mechanisms"" }",REVIEWS OF MODERN PHYSICS,developing,10,9,5
Active Particles in Complex and Crowded Environments,"Inspired by these motile microorganisms , researchers have been developing artificial particles that feature similar swimming behaviors based on different mechanisms .",HARD SCIENCES,PHYSICS,2016-nov-23_JA_10-1103_RevModPhys-88-045006_reviews-of-modern-physics_bechinger_clemens,Artificiality,"{ ""frameElement"": ""Entity"", ""starts"": 11, ""ends"": 12, ""word"": ""particles"" }",REVIEWS OF MODERN PHYSICS,artificial,11,10,5
Active Particles in Complex and Crowded Environments,"Inspired by these motile microorganisms , researchers have been developing artificial particles that feature similar swimming behaviors based on different mechanisms .",HARD SCIENCES,PHYSICS,2016-nov-23_JA_10-1103_RevModPhys-88-045006_reviews-of-modern-physics_bechinger_clemens,Experiencer_focus,"{ ""frameElement"": ""Content"", ""starts"": 14, ""ends"": 17, ""word"": ""similar swimming behaviors"" }, { ""frameElement"": ""Experiencer"", ""starts"": 10, ""ends"": 12, ""word"": ""artificial particles"" }",REVIEWS OF MODERN PHYSICS,feature,14,13,5
Active Particles in Complex and Crowded Environments,"Inspired by these motile microorganisms , researchers have been developing artificial particles that feature similar swimming behaviors based on different mechanisms .",HARD SCIENCES,PHYSICS,2016-nov-23_JA_10-1103_RevModPhys-88-045006_reviews-of-modern-physics_bechinger_clemens,Similarity,"{ ""frameElement"": ""Entity_1"", ""starts"": 16, ""ends"": 17, ""word"": ""behaviors"" }",REVIEWS OF MODERN PHYSICS,similar,15,14,5
Active Particles in Complex and Crowded Environments,"Inspired by these motile microorganisms , researchers have been developing artificial particles that feature similar swimming behaviors based on different mechanisms .",HARD SCIENCES,PHYSICS,2016-nov-23_JA_10-1103_RevModPhys-88-045006_reviews-of-modern-physics_bechinger_clemens,Self_motion,,REVIEWS OF MODERN PHYSICS,swimming,16,15,5
Active Particles in Complex and Crowded Environments,"Inspired by these motile microorganisms , researchers have been developing artificial particles that feature similar swimming behaviors based on different mechanisms .",HARD SCIENCES,PHYSICS,2016-nov-23_JA_10-1103_RevModPhys-88-045006_reviews-of-modern-physics_bechinger_clemens,Conduct,"{ ""frameElement"": ""Agent"", ""starts"": 15, ""ends"": 16, ""word"": ""swimming"" }",REVIEWS OF MODERN PHYSICS,behaviors,17,16,5
Active Particles in Complex and Crowded Environments,"Inspired by these motile microorganisms , researchers have been developing artificial particles that feature similar swimming behaviors based on different mechanisms .",HARD SCIENCES,PHYSICS,2016-nov-23_JA_10-1103_RevModPhys-88-045006_reviews-of-modern-physics_bechinger_clemens,Similarity,"{ ""frameElement"": ""Entities"", ""starts"": 20, ""ends"": 21, ""word"": ""mechanisms"" }",REVIEWS OF MODERN PHYSICS,different,20,19,5
Active Particles in Complex and Crowded Environments,"Inspired by these motile microorganisms , researchers have been developing artificial particles that feature similar swimming behaviors based on different mechanisms .",HARD SCIENCES,PHYSICS,2016-nov-23_JA_10-1103_RevModPhys-88-045006_reviews-of-modern-physics_bechinger_clemens,Means,"{ ""frameElement"": ""Means"", ""starts"": 20, ""ends"": 21, ""word"": ""mechanisms"" }, { ""frameElement"": ""Descriptor"", ""starts"": 19, ""ends"": 20, ""word"": ""different"" }",REVIEWS OF MODERN PHYSICS,mechanisms,21,20,5
Active Particles in Complex and Crowded Environments,"These man-made micromachines and nanomachines hold a great potential as autonomous agents for health care , sustainability , and security applications .",HARD SCIENCES,PHYSICS,2016-nov-23_JA_10-1103_RevModPhys-88-045006_reviews-of-modern-physics_bechinger_clemens,Defend,"{ ""frameElement"": ""Victim"", ""starts"": 0, ""ends"": 5, ""word"": ""These man-made micromachines and nanomachines"" }",REVIEWS OF MODERN PHYSICS,hold,6,5,6
Active Particles in Complex and Crowded Environments,"These man-made micromachines and nanomachines hold a great potential as autonomous agents for health care , sustainability , and security applications .",HARD SCIENCES,PHYSICS,2016-nov-23_JA_10-1103_RevModPhys-88-045006_reviews-of-modern-physics_bechinger_clemens,Desirability,"{ ""frameElement"": ""Evaluee"", ""starts"": 8, ""ends"": 9, ""word"": ""potential"" }",REVIEWS OF MODERN PHYSICS,great,8,7,6
Active Particles in Complex and Crowded Environments,"These man-made micromachines and nanomachines hold a great potential as autonomous agents for health care , sustainability , and security applications .",HARD SCIENCES,PHYSICS,2016-nov-23_JA_10-1103_RevModPhys-88-045006_reviews-of-modern-physics_bechinger_clemens,Capability,"{ ""frameElement"": ""Degree"", ""starts"": 7, ""ends"": 8, ""word"": ""great"" }",REVIEWS OF MODERN PHYSICS,potential,9,8,6
Active Particles in Complex and Crowded Environments,"These man-made micromachines and nanomachines hold a great potential as autonomous agents for health care , sustainability , and security applications .",HARD SCIENCES,PHYSICS,2016-nov-23_JA_10-1103_RevModPhys-88-045006_reviews-of-modern-physics_bechinger_clemens,People_by_vocation,"{ ""frameElement"": ""Person"", ""starts"": 11, ""ends"": 12, ""word"": ""agents"" }",REVIEWS OF MODERN PHYSICS,agents,12,11,6
Active Particles in Complex and Crowded Environments,"These man-made micromachines and nanomachines hold a great potential as autonomous agents for health care , sustainability , and security applications .",HARD SCIENCES,PHYSICS,2016-nov-23_JA_10-1103_RevModPhys-88-045006_reviews-of-modern-physics_bechinger_clemens,Medical_conditions,,REVIEWS OF MODERN PHYSICS,health,14,13,6
Active Particles in Complex and Crowded Environments,"These man-made micromachines and nanomachines hold a great potential as autonomous agents for health care , sustainability , and security applications .",HARD SCIENCES,PHYSICS,2016-nov-23_JA_10-1103_RevModPhys-88-045006_reviews-of-modern-physics_bechinger_clemens,Being_at_risk,,REVIEWS OF MODERN PHYSICS,security,20,19,6
Active Particles in Complex and Crowded Environments,"These man-made micromachines and nanomachines hold a great potential as autonomous agents for health care , sustainability , and security applications .",HARD SCIENCES,PHYSICS,2016-nov-23_JA_10-1103_RevModPhys-88-045006_reviews-of-modern-physics_bechinger_clemens,Using,,REVIEWS OF MODERN PHYSICS,applications,21,20,6
Active Particles in Complex and Crowded Environments,"With a focus on the basic physical features of the interactions of self-propelled Brownian particles with a crowded and complex environment , this comprehensive review will provide a guided tour through its basic principles , the development of artificial self-propelling microparticles and nanoparticles , and their application to the study of nonequilibrium phenomena , as well as the open challenges that the field is currently facing .",HARD SCIENCES,PHYSICS,2016-nov-23_JA_10-1103_RevModPhys-88-045006_reviews-of-modern-physics_bechinger_clemens,Place_weight_on,"{ ""frameElement"": ""Consideration"", ""starts"": 3, ""ends"": 21, ""word"": ""on the basic physical features of the interactions of self-propelled Brownian particles with a crowded and complex environment"" }",REVIEWS OF MODERN PHYSICS,focus,3,2,7
Active Particles in Complex and Crowded Environments,"With a focus on the basic physical features of the interactions of self-propelled Brownian particles with a crowded and complex environment , this comprehensive review will provide a guided tour through its basic principles , the development of artificial self-propelling microparticles and nanoparticles , and their application to the study of nonequilibrium phenomena , as well as the open challenges that the field is currently facing .",HARD SCIENCES,PHYSICS,2016-nov-23_JA_10-1103_RevModPhys-88-045006_reviews-of-modern-physics_bechinger_clemens,Being_necessary,,REVIEWS OF MODERN PHYSICS,basic,6,5,7
